organization,repository_name,clone_url,number_stars,number_commits,number_contributors,main_language,main_language_%_code,is_fork,created_year_date,pushed_date
kde, repo-management, https://github.com/KDE/repo-management.git,4,2195,16, Python,89.6, false,2010-12-30,2020-05-16
kde, kde-build-metadata, https://github.com/KDE/kde-build-metadata.git,6,2104,96, Python,100, false,2011-12-23,2020-05-14
kde, macports-kde, https://github.com/KDE/macports-kde.git,3,92,2, Shell,52.1, false,2014-10-09,2020-05-14
kde, kde-now, https://github.com/KDE/kde-now.git,7,188,2, C++,76.4, false,2016-11-26,2020-05-09
kde, plasma-mycroft, https://github.com/KDE/plasma-mycroft.git,37,133,4, QML,79.9, false,2017-12-24,2020-04-27
kde, grantlee, https://github.com/KDE/grantlee.git,2,1417,16, C++,92.8, false,2009-11-26,2019-12-25
kde, liblatte, https://github.com/KDE/liblatte.git,1,8,0, C++,50.1, false,2020-04-23,2020-04-23
kde, cutehmi-doxygen, https://github.com/KDE/cutehmi-doxygen.git,1,198,0, N/A,0, false,2018-12-27,2020-04-17
kde, babe, https://github.com/KDE/babe.git,14,312,7, C++,97, false,2017-12-20,2020-04-08
kde, ubiquity-slideshow-neon, https://github.com/KDE/ubiquity-slideshow-neon.git,1,36,2, JavaScript,75.9, false,2016-06-07,2020-03-27
kde, kdots, https://github.com/KDE/kdots.git,4,276,7, C++,96.3, false,2011-12-12,2020-03-26
kde, appstream-runner, https://github.com/KDE/appstream-runner.git,2,19,2, C++,89.9, false,2016-08-15,2020-03-23
kde, telepathy-logger-qt, https://github.com/KDE/telepathy-logger-qt.git,2,306,13, Python,46.3, false,2011-12-17,2020-03-13
kde, wikitolearn-course-midtier, https://github.com/KDE/wikitolearn-course-midtier.git,1,55,3, Java,99.3, false,2018-08-02,2020-01-27
kde, kanalytics, https://github.com/KDE/kanalytics.git,1,37,0, C++,94.4, false,2014-11-12,2020-01-23
kde, simon, https://github.com/KDE/simon.git,30,3233,18, C++,90.7, false,2007-12-31,2019-02-13
kde, wikitolearn-pwa-gateway, https://github.com/KDE/wikitolearn-pwa-gateway.git,1,25,3, Java,92.7, false,2018-11-09,2020-01-14
kde, kdelibs, https://github.com/KDE/kdelibs.git,23,102064,452, C++,94, false,1997-12-31,2020-01-14
kde, digikam, https://github.com/KDE/digikam.git,420,43532,109, C++,94.5, false,2004-12-30,2019-08-07
kde, plasma-mediacenter, https://github.com/KDE/plasma-mediacenter.git,12,2754,37, C++,69.9, false,2009-12-24,2019-12-11
kde, kdev-cargo, https://github.com/KDE/kdev-cargo.git,3,52,2, C++,92.7, false,2017-12-29,2019-12-07
kde, smokeqt, https://github.com/KDE/smokeqt.git,6,622,25, CMake,68.5, false,2002-12-29,2015-07-27
kde, kaudiocreator, https://github.com/KDE/kaudiocreator.git,2,886,38, C++,94.3, false,2002-12-09,2019-11-14
kde, bangarang, https://github.com/KDE/bangarang.git,2,1318,24, C++,99, false,2009-12-30,2019-11-11
kde, kf5quickcharts, https://github.com/KDE/kf5quickcharts.git,1,257,3, C++,73.4, false,2019-10-17,2019-10-17
kde, knemo, https://github.com/KDE/knemo.git,4,669,13, C++,96.8, false,2005-12-20,2015-08-20
kde, kdev-go, https://github.com/KDE/kdev-go.git,27,234,8, C++,88.9, false,2014-11-29,2019-08-11
kde, maui-libdavclient, https://github.com/KDE/maui-libdavclient.git,1,28,0, C++,92.1, false,2018-11-13,2019-07-28
kde, maui-accounts-dbus-daemon, https://github.com/KDE/maui-accounts-dbus-daemon.git,1,4,0, C++,85.1, false,2019-07-28,2019-07-28
kde, maui-accounts-gui, https://github.com/KDE/maui-accounts-gui.git,1,26,0, Java,54.1, false,2019-07-28,2019-07-28
kde, kdev-control-flow-graph, https://github.com/KDE/kdev-control-flow-graph.git,4,201,9, C++,91.3, false,2009-12-03,2018-12-29
kde, libkimageannotator, https://github.com/KDE/libkimageannotator.git,1,382,0, C++,97.7, false,2018-12-16,2019-07-07
kde, kde-vdg-extras, https://github.com/KDE/kde-vdg-extras.git,1,5,2, Shell,100, false,2019-07-03,2019-07-03
kde, maui-union, https://github.com/KDE/maui-union.git,1,6,0, QML,65.2, false,2019-02-22,2019-02-22
kde, plasmate, https://github.com/KDE/plasmate.git,2,1825,55, C++,84.2, false,2009-12-20,2019-06-03
kde, maui-accounts, https://github.com/KDE/maui-accounts.git,1,25,0, Java,54.1, false,2019-05-14,2019-05-14
kde, maui-libwebdavclient, https://github.com/KDE/maui-libwebdavclient.git,1,24,0, C++,87.8, false,2018-11-13,2018-11-13
kde, aki, https://github.com/KDE/aki.git,2,444,6, C++,98.1, false,2009-12-28,2019-05-07
kde, kfritz, https://github.com/KDE/kfritz.git,2,305,0, C++,98.6, false,2008-12-28,2019-05-07
kde, gpgmepp, https://github.com/KDE/gpgmepp.git,7,1112,40, C++,88.6, false,1999-04-11,2017-10-15
kde, kaccounts-mobile, https://github.com/KDE/kaccounts-mobile.git,2,25,6, C++,97.7, false,2015-12-01,2019-04-18
kde, kbibtex-testset, https://github.com/KDE/kbibtex-testset.git,1,62,0, TeX,100, false,2011-12-26,2019-03-28
kde, homerun, https://github.com/KDE/homerun.git,6,1246,6, C++,68.7, false,2012-12-22,2014-08-04
kde, kdev-java, https://github.com/KDE/kdev-java.git,2,269,19, C++,76.5, false,2006-11-10,2019-03-07
kde, simon-tools, https://github.com/KDE/simon-tools.git,1,283,4, C++,64.2, false,2010-12-25,2019-03-03
kde, kimtoy, https://github.com/KDE/kimtoy.git,11,309,5, C,75.5, false,2011-12-26,2019-02-25
kde, kpeg, https://github.com/KDE/kpeg.git,2,176,7, C++,34.1, false,2009-12-24,2019-02-24
kde, kdewin-tools, https://github.com/KDE/kdewin-tools.git,1,59,9, C++,97.5, false,2005-06-07,2019-02-23
kde, kquickitemviews, https://github.com/KDE/kquickitemviews.git,4,275,0, C++,97.5, false,2017-12-26,2019-02-21
kde, silk, https://github.com/KDE/silk.git,1,825,11, C++,76.1, false,2009-11-13,2019-02-18
kde, notificationsurvey, https://github.com/KDE/notificationsurvey.git,1,64,0, C++,96.7, false,2010-11-01,2019-02-16
kde, kdev-rust, https://github.com/KDE/kdev-rust.git,35,100,4, C++,85.3, false,2017-12-29,2019-02-15
kde, appimage-packaging, https://github.com/KDE/appimage-packaging.git,1,318,0, Shell,56.1, false,2017-09-24,2019-01-06
kde, ksaolaji, https://github.com/KDE/ksaolaji.git,1,82,2, C++,98.4, false,2011-12-29,2018-12-29
kde, kontaminuti, https://github.com/KDE/kontaminuti.git,1,51,0, C++,96.8, false,2011-11-06,2018-12-29
kde, ufw-kde, https://github.com/KDE/ufw-kde.git,6,42,4, C++,89.3, false,2013-12-22,2018-12-29
kde, kdisksutilities, https://github.com/KDE/kdisksutilities.git,1,97,4, C++,92.6, false,2009-12-21,2018-12-29
kde, kcmgrub2, https://github.com/KDE/kcmgrub2.git,1,115,2, C,88.3, false,2011-12-19,2018-12-29
kde, cocoon, https://github.com/KDE/cocoon.git,3,1153,6, C++,93.9, false,2009-12-30,2018-12-29
kde, rekollect, https://github.com/KDE/rekollect.git,1,110,3, C++,93.5, false,2010-11-28,2018-12-29
kde, plasmoid-eventlist, https://github.com/KDE/plasmoid-eventlist.git,2,332,2, C++,98.1, false,2009-12-27,2018-12-29
kde, person-viewer, https://github.com/KDE/person-viewer.git,1,115,6, C++,94, false,2011-07-31,2018-12-29
kde, akunambol, https://github.com/KDE/akunambol.git,1,406,8, C++,96.5, false,2008-11-26,2018-12-29
kde, akonadi-vkontakte, https://github.com/KDE/akonadi-vkontakte.git,1,275,7, C++,90, false,2010-12-27,2018-12-29
kde, akonadi-sugarcrm, https://github.com/KDE/akonadi-sugarcrm.git,1,64,2, C++,97.4, false,2011-12-25,2018-12-29
kde, akonadi-google-applets, https://github.com/KDE/akonadi-google-applets.git,1,314,2, C++,97.7, false,2012-12-14,2018-12-29
kde, akonadi-git-resource, https://github.com/KDE/akonadi-git-resource.git,1,93,5, C++,85.5, false,2012-12-29,2018-12-29
kde, akonadi-exchange, https://github.com/KDE/akonadi-exchange.git,1,191,2, C++,96.2, false,2011-12-24,2018-12-29
kde, akonadi-airsync, https://github.com/KDE/akonadi-airsync.git,2,32,0, C++,93.1, false,2015-11-05,2018-12-29
kde, kwooty, https://github.com/KDE/kwooty.git,8,1149,5, C++,98.4, false,2009-12-23,2018-12-29
kde, kwhiteboard, https://github.com/KDE/kwhiteboard.git,1,131,8, C++,90.5, false,2010-11-09,2018-12-29
kde, ktp-ssh-contact, https://github.com/KDE/ktp-ssh-contact.git,2,36,2, C++,84.9, false,2012-12-04,2018-12-29
kde, ktp-kipi-plugin, https://github.com/KDE/ktp-kipi-plugin.git,1,44,3, C++,93.3, false,2012-12-04,2018-12-29
kde, ktp-active, https://github.com/KDE/ktp-active.git,1,73,3, QML,99.4, false,2012-12-31,2018-12-29
kde, kte-collaborative, https://github.com/KDE/kte-collaborative.git,2,792,6, C++,77.2, false,2008-12-31,2018-12-29
kde, kopete-whiteboard, https://github.com/KDE/kopete-whiteboard.git,1,45,3, C++,98.8, false,2011-12-21,2018-12-29
kde, kopete-thinklight, https://github.com/KDE/kopete-thinklight.git,1,66,7, C++,80.7, false,2008-12-31,2018-12-29
kde, kopete-smpppdcs, https://github.com/KDE/kopete-smpppdcs.git,1,11905,86, C++,96.6, false,2002-12-31,2018-12-29
kde, kopete-sharemydesktop, https://github.com/KDE/kopete-sharemydesktop.git,1,32,0, C++,92.1, false,2009-09-27,2018-12-29
kde, kopete-scripting, https://github.com/KDE/kopete-scripting.git,1,67,4, C++,80, false,2007-11-15,2018-12-29
kde, kopete-pimpresence, https://github.com/KDE/kopete-pimpresence.git,1,76,3, C++,91.5, false,2005-12-17,2018-12-29
kde, nepomuktvnamer, https://github.com/KDE/nepomuktvnamer.git,1,127,0, C++,98.3, false,2011-06-08,2018-12-29
kde, jungle, https://github.com/KDE/jungle.git,3,286,4, C++,78.6, false,2014-12-31,2018-12-29
kde, ktutorial, https://github.com/KDE/ktutorial.git,1,82,3, C++,93.9, false,2012-12-06,2018-12-29
kde, cirkuit, https://github.com/KDE/cirkuit.git,15,385,7, C++,93, false,2009-12-17,2018-12-29
kde, bookmanager, https://github.com/KDE/bookmanager.git,3,334,3, C++,94.6, false,2010-12-30,2018-12-29
kde, libtagaro, https://github.com/KDE/libtagaro.git,2,196,2, C++,95.7, false,2010-12-27,2018-12-29
kde, gluon, https://github.com/KDE/gluon.git,4,4493,13, C++,90.1, false,2000-09-19,2018-12-29
kde, mula, https://github.com/KDE/mula.git,2,405,2, C++,88.6, false,2011-12-06,2018-12-29
kde, ebookreader, https://github.com/KDE/ebookreader.git,5,276,0, C++,41.4, false,2012-12-03,2018-12-29
kde, conquirere, https://github.com/KDE/conquirere.git,1,563,6, C++,96.1, false,2011-12-31,2018-12-29
kde, quanta, https://github.com/KDE/quanta.git,2,4391,52, C++,89.9, false,2000-12-31,2018-12-29
kde, xsettings-kde, https://github.com/KDE/xsettings-kde.git,3,43,3, C,71.9, false,2011-10-06,2018-12-29
kde, stackfolder, https://github.com/KDE/stackfolder.git,1,57,0, C++,83.4, false,2012-12-04,2018-12-29
kde, scribo, https://github.com/KDE/scribo.git,1,116,2, C++,84.3, false,2009-11-20,2018-12-29
kde, publictransport, https://github.com/KDE/publictransport.git,1,1157,8, C++,93.8, false,2009-12-22,2018-12-29
kde, plasma-systemd-integration, https://github.com/KDE/plasma-systemd-integration.git,13,92,2, Shell,100, false,2014-12-07,2018-12-29
kde, plasma-lionmail, https://github.com/KDE/plasma-lionmail.git,2,388,14, C++,92.8, false,2007-11-15,2018-12-29
kde, plasma-crystal, https://github.com/KDE/plasma-crystal.git,2,146,4, C++,90.9, false,2009-09-17,2018-12-29
kde, nepomuk-web-extractor, https://github.com/KDE/nepomuk-web-extractor.git,1,232,3, C++,93.3, false,2010-12-20,2018-12-29
kde, nepomuk-system-tray, https://github.com/KDE/nepomuk-system-tray.git,1,114,6, C++,87.3, false,2011-11-13,2018-12-29
kde, nepomukannotation, https://github.com/KDE/nepomukannotation.git,1,56,0, C++,92.7, false,2011-12-29,2018-12-29
kde, lightdm, https://github.com/KDE/lightdm.git,4,380,10, C++,63.1, false,2011-12-29,2017-08-13
kde, krono, https://github.com/KDE/krono.git,1,49,0, C++,96.9, false,2011-10-21,2018-12-29
kde, gestures-kde, https://github.com/KDE/gestures-kde.git,3,29,0, C++,98.9, false,2012-12-21,2018-12-29
kde, flickr-runner, https://github.com/KDE/flickr-runner.git,1,32,0, C++,86.8, false,2012-12-21,2018-12-29
kde, declarative-plasmoids, https://github.com/KDE/declarative-plasmoids.git,2,573,11, QML,90.9, false,2010-12-30,2018-12-29
kde, colibri, https://github.com/KDE/colibri.git,2,191,6, C++,91.8, false,2009-12-17,2018-12-29
kde, appmenu-runner, https://github.com/KDE/appmenu-runner.git,1,57,4, C++,94.6, false,2012-02-08,2018-12-29
kde, oxygen-transparent, https://github.com/KDE/oxygen-transparent.git,4,262,3, C++,99, false,2010-12-29,2018-12-29
kde, kde-artwork-active, https://github.com/KDE/kde-artwork-active.git,1,23,0, QML,91.2, false,2013-11-15,2018-12-29
kde, dekorator, https://github.com/KDE/dekorator.git,2,113,4, C++,96.7, false,2008-12-18,2018-12-29
kde, krecipes, https://github.com/KDE/krecipes.git,7,3089,28, C++,95.1, false,2003-12-30,2018-12-29
kde, wicd-kde, https://github.com/KDE/wicd-kde.git,2,306,8, C++,98.5, false,2010-12-29,2018-12-29
kde, rekonq, https://github.com/KDE/rekonq.git,2,3672,61, C++,96.4, false,2008-12-30,2018-12-29
kde, ksnapshot, https://github.com/KDE/ksnapshot.git,9,594,58, C++,96.4, false,1998-12-30,2018-12-29
kde, share-like-connect, https://github.com/KDE/share-like-connect.git,1,334,13, C++,65.7, false,2011-12-29,2018-12-29
kde, networkmanagement, https://github.com/KDE/networkmanagement.git,5,2838,52, C++,92.5, false,2008-12-31,2018-12-29
kde, nepomuk-webminer, https://github.com/KDE/nepomuk-webminer.git,1,469,10, C++,73.8, false,2012-12-31,2018-12-29
kde, android-builder, https://github.com/KDE/android-builder.git,2,72,4, N/A,0, false,2015-10-11,2018-12-22
kde, kdepim, https://github.com/KDE/kdepim.git,12,97675,254, C++,96.2, false,1997-12-31,2016-08-29
kde, akademy-checkin, https://github.com/KDE/akademy-checkin.git,1,1,0, CSS,45.8, false,2018-10-13,2018-10-13
kde, akademy-badges, https://github.com/KDE/akademy-badges.git,1,1,0, Ruby,100, false,2018-10-13,2018-10-13
kde, kdev-clang-tidy, https://github.com/KDE/kdev-clang-tidy.git,7,196,6, CMake,100, false,2016-12-19,2018-10-09
kde, nomad-style, https://github.com/KDE/nomad-style.git,1,24,3, QML,100, false,2018-09-20,2018-09-20
kde, libkfbapi, https://github.com/KDE/libkfbapi.git,1,168,15, C++,96.5, false,2012-12-30,2018-09-16
kde, libkface, https://github.com/KDE/libkface.git,5,784,15, C++,93, false,2010-12-15,2018-08-18
kde, kobjecttracking, https://github.com/KDE/kobjecttracking.git,2,15,0, C++,70.1, false,2017-11-20,2018-07-12
kde, kdeexamples, https://github.com/KDE/kdeexamples.git,3,886,58, N/A,0, false,2006-12-31,2018-06-14
kde, libkubuntu, https://github.com/KDE/libkubuntu.git,1,69,2, C++,90.6, false,2014-07-17,2018-06-09
kde, xbuilder, https://github.com/KDE/xbuilder.git,2,54,6, Shell,98.2, false,2015-10-16,2018-04-27
kde, xutils, https://github.com/KDE/xutils.git,1,15,3, Shell,56.3, false,2015-07-15,2018-04-24
kde, pykde4, https://github.com/KDE/pykde4.git,4,420,27, CMake,39.2, false,2007-12-29,2016-09-14
kde, kdesudo, https://github.com/KDE/kdesudo.git,1,6,2, C++,60.3, false,2015-12-17,2015-12-17
kde, oxygen-fonts, https://github.com/KDE/oxygen-fonts.git,9,172,8, CMake,100, false,2012-12-29,2018-04-07
kde, brooklyn, https://github.com/KDE/brooklyn.git,15,251,2, Java,100, false,2017-12-22,2017-12-22
kde, babe-qml, https://github.com/KDE/babe-qml.git,5,144,0, C++,84, false,2017-12-29,2018-03-14
kde, osx-integration, https://github.com/KDE/osx-integration.git,2,121,3, N/A,0, false,2017-12-01,2018-02-11
kde, pykde5, https://github.com/KDE/pykde5.git,8,18,2, CMake,93.5, false,2014-08-16,2014-08-16
kde, kremotecontrol, https://github.com/KDE/kremotecontrol.git,1,1057,32, C++,96.9, false,2003-11-12,2017-12-28
kde, oxygen-icons, https://github.com/KDE/oxygen-icons.git,30,5,3, Shell,81.6, false,2015-11-06,2015-11-06
kde, blogilo, https://github.com/KDE/blogilo.git,5,1025,29, C++,97.2, false,2009-12-31,2017-12-04
kde, flatpak-platform-plugin, https://github.com/KDE/flatpak-platform-plugin.git,4,34,2, C++,65.9, false,2016-11-18,2017-11-28
kde, kcoloredit, https://github.com/KDE/kcoloredit.git,1,407,25, C++,98.9, false,2000-10-25,2016-03-15
kde, klinkstatus, https://github.com/KDE/klinkstatus.git,2,780,37, C++,96.2, false,2004-12-22,2017-08-14
kde, kfilereplace, https://github.com/KDE/kfilereplace.git,4,414,35, C++,98.8, false,2003-12-16,2017-02-23
kde, kppp, https://github.com/KDE/kppp.git,1,1960,40, C++,92.4, false,1997-12-31,2017-07-29
kde, ksaneplugin, https://github.com/KDE/ksaneplugin.git,1,62,5, C++,69, false,2008-12-18,2016-01-22
kde, jovie, https://github.com/KDE/jovie.git,5,1542,37, C++,95, false,2003-08-19,2017-10-03
kde, kaccessible, https://github.com/KDE/kaccessible.git,1,38,8, C++,91.3, false,2010-10-24,2014-06-26
kde, kde-runtime, https://github.com/KDE/kde-runtime.git,5,20826,262, C++,86.7, false,1997-12-29,2017-11-02
kde, ktexteditorpreviewplugin, https://github.com/KDE/ktexteditorpreviewplugin.git,2,69,0, CMake,100, false,2017-11-06,2017-11-06
kde, nepomuk-core, https://github.com/KDE/nepomuk-core.git,1,4190,92, C++,95.5, false,2006-12-23,2017-11-04
kde, smokegen, https://github.com/KDE/smokegen.git,5,339,11, C++,93, false,2009-12-31,2015-07-27
kde, kdevplatform, https://github.com/KDE/kdevplatform.git,16,14598,171, Shell,93.7, false,2007-12-31,2017-08-13
kde, confine, https://github.com/KDE/confine.git,2,74,3, C++,97.1, false,2015-12-29,2017-08-30
kde, libkdeaccessibilityclient, https://github.com/KDE/libkdeaccessibilityclient.git,1,255,6, C++,75.5, false,2012-11-13,2017-07-25
kde, telepathy-kdeconnect, https://github.com/KDE/telepathy-kdeconnect.git,6,8,3, C++,96.3, false,2016-07-04,2017-06-01
kde, kor, https://github.com/KDE/kor.git,3,206,0, C++,94.7, false,2010-09-22,2017-04-25
kde, libkoralle, https://github.com/KDE/libkoralle.git,2,5,0, C++,80.8, false,2012-01-26,2017-04-12
kde, kio-upnp-ms, https://github.com/KDE/kio-upnp-ms.git,2,268,3, C++,95.5, false,2010-12-07,2017-04-12
kde, plasma-packagekit, https://github.com/KDE/plasma-packagekit.git,2,3,0, C++,57.5, false,2017-03-27,2017-03-27
kde, ministro, https://github.com/KDE/ministro.git,1,246,4, Shell,59.2, false,2011-10-18,2011-10-18
kde, pim-storage-service-manager, https://github.com/KDE/pim-storage-service-manager.git,3,613,11, C++,94.4, false,2013-12-30,2017-03-17
kde, kommander, https://github.com/KDE/kommander.git,8,901,30, C++,68.3, false,2002-12-30,2017-01-28
kde, sflphone-kde, https://github.com/KDE/sflphone-kde.git,1,1346,12, C++,94.9, false,2005-12-28,2016-10-21
kde, cagibi, https://github.com/KDE/cagibi.git,2,108,6, C++,88.8, false,2010-08-08,2017-01-21
kde, kdepimlibs, https://github.com/KDE/kdepimlibs.git,6,20282,179, C++,95.6, false,1999-12-27,2016-06-18
kde, soprano, https://github.com/KDE/soprano.git,4,1671,55, C++,94.2, false,2006-12-30,2017-01-15
kde, kdev-www, https://github.com/KDE/kdev-www.git,1,129,3, HTML,90.1, false,2010-11-30,2016-12-19
kde, kdev-xtest, https://github.com/KDE/kdev-xtest.git,1,331,11, C++,90.8, false,2008-12-31,2016-12-19
kde, kdev-sql, https://github.com/KDE/kdev-sql.git,1,92,4, C++,86.7, false,2010-05-15,2016-12-19
kde, kdev-php-formatter, https://github.com/KDE/kdev-php-formatter.git,1,50,5, PHP,60.6, false,2010-06-10,2016-12-19
kde, kdev-crossfire, https://github.com/KDE/kdev-crossfire.git,1,95,6, C++,97.6, false,2009-12-20,2016-12-19
kde, atcore-cli, https://github.com/KDE/atcore-cli.git,1,23,3, C++,84.7, false,2016-12-17,2016-12-17
kde, kdev-perforce, https://github.com/KDE/kdev-perforce.git,2,118,2, CMake,100, false,2010-12-30,2016-12-12
kde, kdev-clang, https://github.com/KDE/kdev-clang.git,2,708,17, N/A,0, false,2013-12-31,2016-12-07
kde, kdev-cppcheck, https://github.com/KDE/kdev-cppcheck.git,1,153,6, CMake,100, false,2013-12-25,2016-12-07
kde, kdev-qmake, https://github.com/KDE/kdev-qmake.git,1,807,25, CMake,100, false,2005-08-17,2016-12-07
kde, kdev-qmljs, https://github.com/KDE/kdev-qmljs.git,1,477,10, CMake,100, false,2012-10-28,2016-12-07
kde, emerge, https://github.com/KDE/emerge.git,1,1,0, N/A,0, false,2016-11-29,2016-11-29
kde, kdgantt2, https://github.com/KDE/kdgantt2.git,4,25,5, C++,97.9, false,2015-12-30,2016-09-06
kde, kuser, https://github.com/KDE/kuser.git,1,763,36, C++,97.3, false,1997-12-26,2015-11-14
kde, kde-baseapps, https://github.com/KDE/kde-baseapps.git,8,21118,251, C++,95.6, false,1997-12-29,2016-11-05
kde, propagator, https://github.com/KDE/propagator.git,1,37,0, Python,100, false,2015-12-31,2016-10-24
kde, perlqt, https://github.com/KDE/perlqt.git,2,522,13, Perl,48.5, false,2010-12-30,2016-10-03
kde, plasma-phone-dev-setup, https://github.com/KDE/plasma-phone-dev-setup.git,5,29,4, Shell,100, false,2015-08-11,2016-09-19
kde, wikitolearn-offline-extension, https://github.com/KDE/wikitolearn-offline-extension.git,2,2,0, JavaScript,74.8, false,2016-08-22,2016-08-22
kde, startactive, https://github.com/KDE/startactive.git,1,63,3, C++,75.7, false,2011-12-12,2016-08-16
kde, inqlude-client, https://github.com/KDE/inqlude-client.git,1,19,0, C++,96.7, false,2014-12-20,2016-07-17
kde, kdenetwork-strigi-analyzers, https://github.com/KDE/kdenetwork-strigi-analyzers.git,2,88,9, C++,95.1, false,2004-12-18,2015-07-29
kde, kdesdk-strigi-analyzers, https://github.com/KDE/kdesdk-strigi-analyzers.git,1,125,17, C++,94.3, false,2002-11-24,2013-02-18
kde, mplayerthumbs, https://github.com/KDE/mplayerthumbs.git,1,182,8, C++,94.1, false,2008-12-08,2015-11-05
kde, kdegraphics-strigi-analyzer, https://github.com/KDE/kdegraphics-strigi-analyzer.git,2,517,32, C++,71.4, false,2001-12-27,2015-07-28
kde, libkdeedu, https://github.com/KDE/libkdeedu.git,1,1696,45, C++,94.9, false,2001-10-11,2015-03-15
kde, synchrotron, https://github.com/KDE/synchrotron.git,1,141,4, PHP,99.3, false,2010-12-31,2016-06-30
kde, brprint3d, https://github.com/KDE/brprint3d.git,9,588,5, C++,52.7, false,2014-05-30,2016-06-17
kde, necessitas-installer-framework, https://github.com/KDE/necessitas-installer-framework.git,1,1143,4, C++,93, false,2011-12-16,2012-06-19
kde, synchrotron-sources, https://github.com/KDE/synchrotron-sources.git,1,20,4, JavaScript,100, false,2011-08-29,2016-06-06
kde, strigi, https://github.com/KDE/strigi.git,2,2838,61, CMake,70.8, false,2006-12-22,2016-05-14
kde, libstreams, https://github.com/KDE/libstreams.git,1,2849,66, HTML,46.3, false,2006-12-22,2016-05-14
kde, libstreamanalyzer, https://github.com/KDE/libstreamanalyzer.git,1,2905,67, C++,90.7, false,2006-12-22,2016-05-14
kde, libechonest, https://github.com/KDE/libechonest.git,1,320,13, C++,97.6, false,2010-12-04,2015-05-19
kde, qmlweb, https://github.com/KDE/qmlweb.git,4,202,4, JavaScript,84.2, false,2011-11-29,2015-07-15
kde, smokekde, https://github.com/KDE/smokekde.git,1,611,25, CMake,53.9, false,2002-12-29,2016-04-09
kde, qtatspi, https://github.com/KDE/qtatspi.git,6,430,8, C++,97.4, false,2009-12-03,2016-03-30
kde, mobster, https://github.com/KDE/mobster.git,5,253,7, Shell,81.2, false,2015-12-19,2016-02-26
kde, twine2, https://github.com/KDE/twine2.git,1,349,2, Python,100, false,2009-08-09,2016-02-20
kde, eyeos-style, https://github.com/KDE/eyeos-style.git,1,46,2, C++,98.8, false,2016-02-08,2016-02-08
kde, akonadi-next, https://github.com/KDE/akonadi-next.git,2,245,2, C,87.8, false,2014-12-31,2015-02-09
kde, asynqt, https://github.com/KDE/asynqt.git,13,31,0, C++,92.6, false,2016-01-30,2016-01-30
kde, ktp-mobile, https://github.com/KDE/ktp-mobile.git,1,7,0, C++,60.3, false,2016-01-28,2016-01-28
kde, kdev-php-docs, https://github.com/KDE/kdev-php-docs.git,1,274,8, N/A,0, false,2009-12-30,2015-10-12
kde, kontact-quick, https://github.com/KDE/kontact-quick.git,3,83,0, QML,71, false,2015-12-20,2015-12-20
kde, libqinfinity, https://github.com/KDE/libqinfinity.git,1,245,7, C++,90.4, false,2009-12-09,2014-08-31
kde, sprinter-plugins, https://github.com/KDE/sprinter-plugins.git,1,185,3, C++,91.9, false,2013-12-31,2016-01-01
kde, sprinter, https://github.com/KDE/sprinter.git,1,451,3, C++,95.1, false,2013-12-31,2016-01-01
kde, kio-mtp, https://github.com/KDE/kio-mtp.git,4,102,2, C++,91.8, false,2012-12-25,2015-04-03
kde, kcwsh, https://github.com/KDE/kcwsh.git,1,237,2, C++,92.2, false,2013-12-10,2015-11-30
kde, kubuntu-debug-installer, https://github.com/KDE/kubuntu-debug-installer.git,2,126,2, C++,87.4, false,2010-11-13,2015-11-25
kde, telegram-qt, https://github.com/KDE/telegram-qt.git,2,477,3, C++,98.1, false,2014-12-30,2015-10-25
kde, telepathy-morse, https://github.com/KDE/telepathy-morse.git,4,93,2, C++,96.7, false,2014-12-15,2015-10-16
kde, macaw-movies, https://github.com/KDE/macaw-movies.git,2,394,7, C++,95.2, false,2014-12-30,2015-11-17
kde, ktux, https://github.com/KDE/ktux.git,1,201,22, C++,94, false,2000-12-17,2015-08-16
kde, superkaramba, https://github.com/KDE/superkaramba.git,3,1057,34, C++,87.6, false,2005-12-31,2015-07-26
kde, kubeplayer, https://github.com/KDE/kubeplayer.git,1,129,4, Ruby,97.1, false,2010-12-27,2015-11-05
kde, nepomukshell, https://github.com/KDE/nepomukshell.git,1,203,14, C++,97, false,2008-12-16,2015-11-05
kde, tupi, https://github.com/KDE/tupi.git,3,156,2, C++,87.7, false,2014-12-14,2014-12-14
kde, qt, https://github.com/KDE/qt.git,1,2463,19, C++,84.7, false,2009-12-27,2012-11-28
kde, bodega-server, https://github.com/KDE/bodega-server.git,2,1498,8, JavaScript,73.4, false,2012-12-19,2015-10-08
kde, kde-workspace, https://github.com/KDE/kde-workspace.git,11,58322,371, C++,84.9, false,1997-12-31,2015-09-28
kde, kdev-xml, https://github.com/KDE/kdev-xml.git,1,235,10, C++,92.7, false,2009-12-03,2015-09-21
kde, koffice-plugins, https://github.com/KDE/koffice-plugins.git,1,660,28, C++,96.7, false,1998-12-09,2013-10-13
kde, calligra-history, https://github.com/KDE/calligra-history.git,1,75888,146, C++,90.3, false,1998-12-30,2010-12-05
kde, plasma-maliit-framework, https://github.com/KDE/plasma-maliit-framework.git,1,72,10, C++,94.4, false,2013-12-05,2015-07-09
kde, qtruby, https://github.com/KDE/qtruby.git,8,1471,26, C++,76.1, false,2003-12-28,2015-07-27
kde, strigiutils, https://github.com/KDE/strigiutils.git,3,2803,61, C++,93.6, false,2006-12-22,2014-01-01
