project, date, revision, files, lambda, auto, range_for, const_expr, if_with_initializer, error1, error2, error3, time
rocksdb, Tue Jun 17 23:23:47 BRT 2014, df2701373d6247c540b8818e2c14c1b1f02c8cfe, 137, 2, 39, 6, 7, 0, 0, 0, 0, 1816
rocksdb, Mon Jun 23 14:46:16 BRT 2014, a1b5650a75230d4d615ef17c21ff757bdf78d3f9, 140, 2, 39, 6, 7, 0, 0, 0, 0, 1643
rocksdb, Sat Jun 28 15:22:33 BRT 2014, abf99203864a9832a52937a044150cc648d3cf6a, 140, 2, 39, 6, 7, 0, 0, 0, 0, 1738
rocksdb, Thu Jul 03 18:03:24 BRT 2014, 4203431e71ff9752f66bde116901592f8602d977, 140, 2, 42, 6, 7, 0, 0, 0, 0, 1843
rocksdb, Tue Jul 08 19:15:00 BRT 2014, 73d71470966b2681e802a9edcc81094b0a196d3c, 143, 2, 42, 6, 7, 0, 0, 0, 0, 1839
rocksdb, Mon Jul 14 10:56:52 BRT 2014, ee6b35e55a9236166418c5758d2186c718289210, 144, 2, 42, 6, 7, 0, 0, 0, 0, 1624
rocksdb, Sun Jul 20 11:56:40 BRT 2014, 54f4e2f18854593daabbb48f9859b6024cac3e8f, 145, 2, 42, 6, 7, 0, 0, 0, 0, 1707
rocksdb, Fri Jul 25 14:29:50 BRT 2014, 28b367db15f444c172260b2247b4a782ba387049, 156, 2, 44, 6, 9, 0, 0, 0, 0, 1837
rocksdb, Wed Jul 30 17:53:08 BRT 2014, 76286ee67ef4b89579a92134b996a681c36a1331, 158, 2, 44, 6, 9, 0, 0, 0, 0, 1915
rocksdb, Tue Aug 05 15:24:01 BRT 2014, 02c402366613c106b79a84bb28a1ce56b9b43ed5, 158, 2, 44, 6, 9, 0, 0, 0, 0, 1744
rocksdb, Mon Aug 11 14:47:52 BRT 2014, d3f2ec694f4fb6c7385a6eea943f6844244dd5c2, 158, 2, 44, 6, 9, 0, 0, 0, 0, 1697
rocksdb, Mon Aug 18 12:09:30 BRT 2014, c8ecfaedd0fefa3aa23f82f04a846845f6a170f8, 157, 2, 44, 6, 7, 0, 0, 0, 0, 1858
rocksdb, Sat Aug 23 14:02:21 BRT 2014, 050869177e4c610e24be3a09766e7300526d8528, 158, 2, 44, 6, 7, 0, 0, 0, 0, 1889
rocksdb, Thu Aug 28 14:06:28 BRT 2014, d977e55596e71491e1d3bc803c37f479570f50e9, 158, 2, 44, 6, 7, 0, 0, 0, 0, 1988
rocksdb, Tue Sep 02 14:50:15 BRT 2014, 990df99a610def4378be69465a407703b441b19b, 158, 2, 44, 6, 7, 0, 0, 0, 0, 1992
rocksdb, Mon Sep 08 00:10:17 BRT 2014, 823773837ba275d23af107a3e1499915e625e823, 160, 2, 44, 6, 7, 0, 0, 0, 0, 1897
rocksdb, Sat Sep 13 18:06:22 BRT 2014, 04ce1b25f3d7623c62cd5771cd8391d02da7e31a, 165, 2, 44, 6, 7, 0, 0, 0, 0, 1910
rocksdb, Fri Sep 19 01:09:44 BRT 2014, adae3ca1fe3f090f3814763942450a0533b66395, 167, 2, 44, 6, 7, 0, 0, 0, 0, 1691
rocksdb, Wed Sep 24 15:43:35 BRT 2014, 1dfb7bb980175e0025af09cabc771aadbe7f01c9, 167, 2, 44, 6, 7, 0, 0, 0, 0, 1775
rocksdb, Mon Sep 29 16:14:18 BRT 2014, 7506198da25273d0323be2a8db89390d85dc138c, 169, 2, 44, 6, 7, 0, 0, 0, 0, 1850
rocksdb, Sat Oct 04 18:38:37 BRT 2014, b87db071523a20af9ccee157ebe520e76089e24f, 169, 2, 44, 6, 7, 0, 0, 0, 0, 1917
rocksdb, Fri Oct 10 00:07:12 BRT 2014, b7d3d6ebc58d3fd2576e09c47b72d8d1ca763bb0, 169, 2, 44, 6, 7, 0, 0, 0, 0, 1902
rocksdb, Wed Oct 15 14:56:50 BRT 2014, ca250d71a1bffd5efdd21601e20fceea2aaaccff, 170, 2, 44, 6, 7, 0, 0, 0, 0, 1907
rocksdb, Mon Oct 20 17:42:32 BRT 2014, 2c1bd8846f2abea1375d37fbb24e64c811b30e0f, 174, 2, 43, 6, 7, 0, 0, 0, 0, 1958
rocksdb, Sun Oct 26 09:27:43 BRT 2014, a1bae76c87c871213b6cb2c00bf7b2a36c2a648d, 171, 2, 44, 6, 7, 0, 0, 0, 0, 1701
rocksdb, Fri Oct 31 12:48:19 BRT 2014, 4d2ba38b6508f464e0e8b295ffe7ed7ee4752386, 175, 2, 43, 6, 7, 0, 0, 0, 0, 1737
rocksdb, Wed Nov 05 13:51:38 BRT 2014, eeb9cf6c42a1547f84a1cb282de99c3770d4bbec, 181, 2, 46, 6, 7, 0, 0, 0, 0, 1894
rocksdb, Mon Nov 10 16:01:28 BRT 2014, dd726a59efc51b4bd4566fb6c578634a34306747, 180, 2, 46, 6, 7, 0, 0, 0, 0, 1920
rocksdb, Sat Nov 15 16:12:04 BRT 2014, b8d5e3f08e075fb37af73fdd9dceb7d369f38dd7, 184, 2, 44, 6, 7, 0, 0, 0, 0, 1936
rocksdb, Thu Nov 20 16:45:30 BRT 2014, a564be715da5651ac442e7922a1d5fe3515fc054, 186, 2, 44, 6, 7, 0, 0, 0, 0, 2383
rocksdb, Tue Nov 25 16:52:46 BRT 2014, 335e6ad5cd38e5a595f62840704f7ffa4195448e, 189, 2, 44, 6, 7, 0, 0, 0, 0, 1945
rocksdb, Mon Dec 01 00:00:31 BRT 2014, 2067058a608be3bb070523f598d124deb39b18aa, 194, 2, 44, 6, 7, 0, 0, 0, 0, 1957
rocksdb, Sat Dec 06 02:34:20 BRT 2014, 8c5781666ecca4a2b8a58e97ea7b7c4c0575aa0f, 192, 2, 44, 6, 7, 0, 0, 0, 0, 1991
rocksdb, Thu Dec 11 19:15:13 BRT 2014, 74b3fb6d97c402f8a22685fe3df5a26eca140fa6, 192, 2, 44, 6, 7, 0, 0, 0, 0, 1900
rocksdb, Tue Dec 16 21:57:22 BRT 2014, 7661e5a76e58eef0fb360f00de94301ad6cab40c, 193, 2, 44, 6, 7, 0, 0, 0, 0, 1958
rocksdb, Mon Dec 22 02:36:16 BRT 2014, 949bd71fd0f1dac2cec92e21815b5163e897624e, 193, 2, 44, 6, 7, 0, 0, 0, 0, 1946
rocksdb, Sun Dec 28 13:37:57 BRT 2014, 45e43b81df353284a48e1eb6db3611480dd133aa, 197, 2, 44, 6, 7, 0, 0, 0, 0, 2149
rocksdb, Sat Jan 03 11:52:07 BRT 2015, ef5b34dee0fe7276b893a536a68d15e089f79657, 197, 2, 44, 6, 7, 0, 0, 0, 0, 2195
rocksdb, Thu Jan 08 22:51:08 BRT 2015, 9132e52ea4fd60886616cbec6c412f88117333fa, 195, 2, 44, 6, 7, 0, 0, 0, 0, 1956
rocksdb, Tue Jan 13 23:19:26 BRT 2015, 2ccc54301da8e7ee518dd0cd3f89abed8e1f770a, 197, 2, 44, 6, 7, 0, 0, 0, 0, 1973
rocksdb, Mon Jan 19 18:19:58 BRT 2015, 4ffe0be41452b27191ea7cb04e090979a014fcdf, 197, 2, 46, 6, 7, 0, 0, 0, 0, 2261
rocksdb, Sat Jan 24 19:38:43 BRT 2015, 7ffcc457ffad8abd6938296185a0fb8ea292a906, 197, 2, 46, 6, 7, 0, 0, 0, 0, 1979
rocksdb, Thu Jan 29 21:33:11 BRT 2015, 2fd8f750ab05bd100b627f1e043603d1069246ed, 196, 2, 43, 5, 7, 0, 0, 0, 0, 1997
rocksdb, Tue Feb 03 22:53:05 BRT 2015, 756e1f151e4768a3adfbe067849d25130f4708ca, 196, 2, 43, 5, 7, 0, 0, 0, 0, 1882
rocksdb, Mon Feb 09 03:53:11 BRT 2015, bbb52b21f378e6c4099be6cc2694411617cac813, 197, 2, 43, 5, 7, 0, 0, 0, 0, 2255
rocksdb, Tue Feb 17 13:03:45 BRT 2015, e7c434c3647c2d7560473edd54cbb2dd88ea1575, 193, 2, 54, 5, 7, 0, 0, 0, 0, 1936
rocksdb, Mon Feb 23 16:59:39 BRT 2015, a047409ae919ea6cfffa3d87d57175378bfbf3f6, 198, 2, 43, 5, 7, 0, 0, 0, 0, 1876
rocksdb, Sat Feb 28 18:38:58 BRT 2015, 04778a94c5721c7e5de303b7bd5375efaf1710da, 194, 2, 54, 5, 7, 0, 0, 0, 0, 1988
rocksdb, Fri Mar 06 02:34:23 BRT 2015, 492f6d27ed82e63c710a7a0a679a6060e494b21f, 193, 2, 54, 5, 7, 0, 0, 0, 0, 1953
rocksdb, Wed Mar 11 14:31:02 BRT 2015, 284be570c8de322cf27b66723a6cfb324ae37081, 193, 2, 54, 5, 7, 0, 0, 0, 0, 2003
rocksdb, Mon Mar 16 15:50:23 BRT 2015, 56337faf3e76120980026669f6689836179f5966, 195, 2, 54, 5, 7, 0, 0, 0, 0, 2038
rocksdb, Sun Mar 22 14:30:51 BRT 2015, fd8804f9797a801cc800e5c84111e0ec929e8545, 197, 2, 54, 5, 7, 0, 0, 0, 0, 2200
rocksdb, Fri Mar 27 15:32:49 BRT 2015, cfa576402c42a7fe98089cfa02e6b8b64a9aef03, 197, 2, 54, 5, 7, 0, 0, 0, 0, 2234
rocksdb, Wed Apr 01 20:55:08 BRT 2015, d0695f3e2684cc83f02355af78beb6909305db80, 200, 2, 55, 6, 7, 0, 0, 0, 0, 2165
rocksdb, Mon Apr 06 21:16:40 BRT 2015, f12614070fb233402062ccd30454b6d2247b7ac2, 200, 2, 55, 6, 7, 0, 0, 0, 0, 2311
rocksdb, Sun Apr 12 04:02:21 BRT 2015, 894e9f745441e0b6c6df27f05d6808e19f77876f, 200, 2, 55, 6, 7, 0, 0, 0, 0, 2206
rocksdb, Fri Apr 17 16:07:47 BRT 2015, b5400f90fe3eb217707fcb4e3a48cf11be352b94, 199, 0, 51, 6, 7, 0, 0, 0, 0, 2188
rocksdb, Wed Apr 22 16:47:50 BRT 2015, 6a5ffee0cc731906722dbe1001555e2d6522756b, 200, 0, 51, 6, 7, 0, 0, 0, 0, 2218
rocksdb, Mon Apr 27 19:20:02 BRT 2015, 1bb4928da9fba1e88500bb39d5a556ccbb3d580e, 200, 0, 51, 6, 7, 0, 0, 0, 0, 2510
rocksdb, Mon May 04 19:27:59 BRT 2015, 9bdbaab94f27fc9e94a0731f5ff57638fcd08b4f, 200, 0, 51, 6, 7, 0, 0, 0, 0, 2178
rocksdb, Mon May 11 18:51:51 BRT 2015, 711465ccec9f50efc79c2aecc4ca791a560adbc5, 201, 0, 51, 6, 7, 0, 0, 0, 0, 2182
rocksdb, Mon May 18 15:47:16 BRT 2015, fb5bdbf9875bb2c9b583b82eb6d881ac2c39ddc7, 202, 0, 51, 6, 10, 0, 0, 0, 0, 2379
rocksdb, Mon May 25 21:37:33 BRT 2015, c2f2cb02142109dc411085e833f6a2265776fd32, 225, 2, 51, 6, 7, 0, 0, 0, 0, 2481
rocksdb, Sun May 31 14:34:34 BRT 2015, a187e66ad0f7073aec40c2c7125585fce98ff46d, 207, 0, 51, 6, 10, 0, 0, 0, 0, 2119
rocksdb, Fri Jun 05 15:05:35 BRT 2015, 7647df8f9ea71d0cf06334b3177c8ffbafeffc9e, 211, 0, 51, 6, 10, 0, 0, 0, 0, 2125
rocksdb, Wed Jun 10 16:04:21 BRT 2015, d03f110904682a340137af07264eb8e148e3477d, 211, 0, 51, 6, 10, 0, 0, 0, 0, 2325
rocksdb, Wed Jun 17 02:26:34 BRT 2015, f06be62fd2d1c71a47457e470b5f776bd00613a1, 211, 0, 51, 6, 10, 0, 0, 0, 0, 2258
rocksdb, Mon Jun 22 13:31:52 BRT 2015, 7160f5d80cab4ccbb0959e453e57ec20ac25f3ce, 211, 0, 51, 6, 10, 0, 0, 0, 0, 2182
rocksdb, Mon Jun 29 15:43:25 BRT 2015, 09f5a4b486f4ebd93cdf9efde78906d85ab164e2, 211, 0, 51, 6, 10, 0, 0, 0, 0, 2199
rocksdb, Mon Jul 06 08:24:09 BRT 2015, b6655a679d11f42ce9a4915f54d7995f85b7556a, 213, 1, 51, 6, 10, 0, 0, 0, 0, 2185
rocksdb, Sat Jul 11 13:54:33 BRT 2015, 76d3cd328659809584e50bd195a3f03d2aa659c8, 217, 2, 51, 6, 7, 0, 0, 0, 0, 2317
rocksdb, Thu Jul 16 16:10:16 BRT 2015, d1a457181d0eedd7573d629e7acb46281a16b478, 220, 2, 51, 6, 7, 0, 0, 0, 0, 2231
rocksdb, Tue Jul 21 21:04:00 BRT 2015, 02b635fa3854d652ab87d3e176c005daf5037db4, 221, 2, 51, 6, 7, 0, 0, 0, 0, 2378
rocksdb, Mon Jul 27 18:25:57 BRT 2015, 1bdfcef7bf37b4dfc171e0588bb2d0fa5385a8d0, 213, 2, 51, 6, 7, 0, 0, 0, 0, 2340
rocksdb, Mon Aug 03 15:01:24 BRT 2015, 47316c2d084a11790f50a1f5a88b306c2928e3c5, 213, 2, 51, 6, 7, 0, 0, 0, 0, 2216
rocksdb, Mon Aug 10 13:21:04 BRT 2015, 2cf0f4f471f8040263fdc5b80cc8a300fba378f6, 220, 2, 51, 6, 7, 0, 0, 0, 0, 2283
rocksdb, Mon Aug 17 21:34:38 BRT 2015, f32a5720994dca9b5d95cec20ec89fce5abb7694, 225, 2, 51, 6, 7, 0, 0, 0, 0, 2271
rocksdb, Mon Aug 24 15:11:12 BRT 2015, 4ab26c5ad163c72501aeedba738d23f139a934b9, 225, 2, 51, 6, 7, 0, 0, 0, 0, 2329
rocksdb, Mon Aug 31 16:37:26 BRT 2015, 57b3a87731050cc3452016dc8cd2d130d1bdbbeb, 225, 2, 51, 6, 7, 0, 0, 0, 0, 2325
rocksdb, Tue Sep 08 13:47:54 BRT 2015, 3a0df7f1619c97fd31d3e85b370fce3ab311f3f4, 226, 2, 51, 6, 7, 0, 0, 0, 0, 2333
rocksdb, Mon Sep 14 15:03:37 BRT 2015, 03ddce9a011720a4e6c1368e5b12a7d80a60f01c, 229, 2, 51, 6, 7, 0, 0, 0, 0, 2433
rocksdb, Sat Sep 19 21:33:06 BRT 2015, 4d6eb52d1a74341ac9fd3433bb3b15dae10ab61c, 230, 3, 51, 6, 7, 0, 0, 0, 0, 2266
rocksdb, Thu Sep 24 22:31:32 BRT 2015, afe0dc539bc550aba0189a34af333d51a23d64a1, 231, 3, 51, 6, 7, 0, 0, 0, 0, 2297
rocksdb, Wed Sep 30 13:51:31 BRT 2015, c29af48d3ead252e42d46367125501834b1cf894, 232, 3, 51, 6, 7, 0, 0, 0, 0, 2454
rocksdb, Mon Oct 05 14:10:11 BRT 2015, bf19dbff44f9cba014ed8dd2973422daaeb4beef, 232, 3, 51, 6, 7, 0, 0, 0, 0, 2751
rocksdb, Sun Oct 11 01:12:25 BRT 2015, 4a7970d751db9b29207bd121693e99c299202f85, 233, 3, 51, 6, 7, 0, 0, 0, 0, 2458
rocksdb, Fri Oct 16 14:47:37 BRT 2015, 2f2de338cc8ca113aadd1d8faa1499684c92b253, 234, 3, 51, 6, 7, 0, 0, 0, 0, 2596
rocksdb, Wed Oct 21 22:34:25 BRT 2015, 980a82ee2fa2c0e16b2278e9f732d50b9df7ce3c, 235, 3, 51, 6, 7, 0, 0, 0, 0, 2171
rocksdb, Mon Oct 26 23:03:34 BRT 2015, 4ce117c4d5ae9f5201b5f4fcfbfad7b93d099ab6, 237, 3, 51, 6, 7, 0, 0, 0, 0, 2189
rocksdb, Mon Nov 02 14:23:39 BRT 2015, 2b42000f4392a1b8f73778d8f220a28875279025, 239, 3, 51, 6, 7, 0, 0, 0, 0, 2537
rocksdb, Sun Nov 08 14:01:26 BRT 2015, f3ca28ab0331ccc116da507f91a3f8c184474cda, 239, 3, 51, 6, 7, 0, 0, 0, 0, 2165
rocksdb, Fri Nov 13 17:01:00 BRT 2015, 2ae4d7d70864ceadc9668f1b7e47d26d839a8f1a, 240, 3, 63, 6, 7, 0, 0, 0, 0, 2178
rocksdb, Wed Nov 18 20:24:28 BRT 2015, c4ebb66d61bc0f07f6b600bc31e784856377fa81, 240, 3, 63, 6, 7, 0, 0, 0, 0, 2323
rocksdb, Mon Nov 23 21:05:09 BRT 2015, 6bbfa1874bf82c01b1b7106f732ab9c721c2fdb8, 242, 3, 69, 6, 7, 0, 0, 0, 0, 2610
rocksdb, Mon Nov 30 15:03:07 BRT 2015, 72930485b5ed2885f7916570a7579d9ef47dc51c, 242, 3, 69, 6, 7, 0, 0, 0, 0, 2205
rocksdb, Mon Dec 07 15:13:58 BRT 2015, 291088ae4e583ccdf4de0881a8762bb5412f7d27, 242, 3, 69, 6, 7, 0, 0, 0, 0, 2365
rocksdb, Mon Dec 14 16:20:34 BRT 2015, 030215bf01e2d239f8136212e261f00dcdcbdb16, 244, 3, 69, 6, 7, 0, 0, 0, 0, 2591
rocksdb, Mon Dec 21 12:55:15 BRT 2015, 24c7dae130ff930042c6d94aab7ce98af63e04ed, 244, 3, 72, 7, 7, 0, 0, 0, 0, 2597
rocksdb, Sun Dec 27 00:50:28 BRT 2015, b79ccbd573742f26979dc7efc95b15cf904a5307, 244, 3, 72, 7, 7, 0, 0, 0, 0, 2584
rocksdb, Mon Jan 04 14:23:33 BRT 2016, 12fa27b4f6de69d058281c4e91f227ca3c19d6bb, 245, 7, 86, 7, 7, 0, 0, 0, 0, 2228
rocksdb, Sat Jan 09 19:11:24 BRT 2016, c7cb1076a6c81362673e9b3aa19830c9224fcb69, 245, 7, 86, 7, 7, 0, 0, 0, 0, 2628
rocksdb, Thu Jan 14 21:55:13 BRT 2016, f7ebc2f34679f803242548a9a5ddff296f2b41c7, 245, 7, 86, 7, 7, 0, 0, 0, 0, 2500
rocksdb, Tue Jan 19 22:24:58 BRT 2016, bcd4ccbc33fbc6e17c73eb996b8f45909e880411, 245, 7, 86, 7, 7, 0, 0, 0, 0, 2706
rocksdb, Mon Jan 25 18:06:11 BRT 2016, 22ecb752dbab4d134fe9891e244924aaae1ff07a, 245, 7, 91, 9, 7, 0, 0, 0, 0, 2447
rocksdb, Sun Jan 31 15:48:43 BRT 2016, 9c2cf9479b1b59b22562a4ee673caf9826199ef3, 247, 7, 91, 9, 7, 0, 0, 0, 0, 2529
rocksdb, Fri Feb 05 17:10:23 BRT 2016, 73a9b0f4ba62b304786f2d12f430fb7b875bbed6, 247, 7, 91, 9, 7, 0, 0, 0, 0, 2570
rocksdb, Wed Feb 10 20:30:47 BRT 2016, 337671b688b06fde07963b440a95de2bc4914b27, 247, 7, 91, 9, 7, 0, 0, 0, 0, 2673
rocksdb, Mon Feb 15 20:55:29 BRT 2016, bd5f842bbad5cf54d8fd38e2f76af52b6be82730, 247, 7, 91, 9, 7, 0, 0, 0, 0, 2596
rocksdb, Mon Feb 22 18:54:58 BRT 2016, eef63ef807eaf13b55d07d044ac35152371963ff, 248, 7, 91, 9, 7, 0, 0, 0, 0, 2473
rocksdb, Mon Feb 29 06:03:24 BRT 2016, 7ca731b12ce69596d7b9fec4a72d44ca8a3913c3, 248, 7, 91, 9, 7, 0, 0, 0, 0, 2676
rocksdb, Mon Mar 07 17:57:19 BRT 2016, 171c8e80b1ebc1537e1f44c1c1f82d9f0ee0037d, 247, 7, 91, 9, 7, 0, 0, 0, 0, 2615
